personId,name,birthYear,deathYear
163774,Reed Birney,1954,
113906,Valri Bromfield,1949,
65239,Susan Ward,1976,
21130,Jayce Bartok,1974,
147710,Nolan Gould,1998,
88163,Marjoe Gortner,1944,
153336,Meg Wyllie,1917,2002
130723,Julian Beck,1925,1985
28768,Farrah Fawcett,1947,2009
47070,Ingvar Hirdwall,1934,
59295,Lee Thompson Young,1984,2013
27739,Jennifer Jostyn,1968,
29220,Amanda Bynes,1986,
116341,Bill Clinton,1946,
18533,Errol Morris,1948,
9200,John McNaughton,1950,
100763,Billy Bevan,1887,1957
50836,Nella Walker,1886,1971
40980,Susan May Pratt,1974,
6929,Tippi Hedren,1930,
22224,Michael Ian Black,1971,
13474,Richard O'Brien,1942,
52512,Laurie Murdoch,1958,
4253,Jon Polito,1950,
16853,Jessie Nelson,,
222330,Brit Marling,1983,
1153105,Reem Abdullah,1987,
58059,Chris Koch,1932,
44999,B.B. King,1925,
44176,Dov Tiefenbach,1981,
44557,Jonathan Firth,1967,
12024,Victoria Vetri,1944,
102823,Sandy Ward,1926,2005
220692,Alban Lenoir,1980,
3490,Adrien Brody,1973,
65554,Olivia Barash,1965,
52267,William Petersen,1953,
101908,Maxwell Caulfield,1959,
44038,Nancy Allen,1950,
995359,Rebecca Ann Johnson,1981,
14303,Basil Radford,1897,1952
458286,Tony Oller,1991,
71886,Natalie Canerday,1962,
4938,Vanessa Lee Chester,1984,
8635,Buster Keaton,1895,1966
19071,Gaspard Manesse,1975,
81557,MacIntyre Dixon,1931,
93236,David Dencik,1974,
78323,Joon Park,1969,
7041,Salvator Xuereb,1965,
553289,Kôsei Tomita,1936,
87672,Stephen Belber,1967,
58829,Darrell Rooney,,
13973,Christian Nyby,1913,1993
79713,Sacha Horler,1970,
78257,Ronald Cheng,1972,
25376,Joel Gretsch,1963,
57090,Brett Leonard,1959,
62920,John Reardon,1975,
4813,Béatrice Dalle,1964,
123199,Ann Hui,1947,
1580,Daveigh Chase,1990,
160028,Al Michaels,1944,
19739,"Al Freeman, Jr.",1934,2012
10173,George Baker,1931,2011
59997,Robert Longo,1953,
8927,Jack Taylor,1936,
31536,Marc Worden,1976,
167662,Ryan Seacrest,1974,
108055,Richard White,1953,
28898,Michael Radford,1946,
56251,Kevin Heffernan,1968,
116263,Christian Cooke,1986,
61401,Jeremy Bergman,1992,
13823,George Irving,1874,1961
89706,Alistair McGowan,1964,
21321,Kristina Klebe,1979,
99358,Tracy Camilla Johns,1963,
19505,Mitchell Whitfield,1964,
18500,Phil Joanou,1961,
37626,Patrice Leconte,1947,
10507,Jack Hedley,1930,
56871,Blair Underwood,1964,
62816,Josh Zuckerman,1985,
5570,David Warbeck,1941,1997
60462,Peter Wingfield,1962,
14507,Paul Lambert,1922,1997
19760,Jay Brannan,1982,
141587,Nita Pike,1913,1954
13,Albert Brooks,1947,
223,Alejandro González Iñárritu,1963,
10917,Simon Abkarian,1962,
31029,Kristen Wilson,1969,
1089404,Paulo Benedeti,1975,
967080,Marcelo Valle,1967,
203096,Alona Tal,1983,
9846,Gustav Botz,1857,1932
23682,Larry Bird,1956,
1008309,Rene Medvesek,1963,
10884,Will Yun Lee,1971,
67056,Bob Hathcock,,
105643,Jay Oliva,,
6068,Sela Ward,1956,
13324,Paul Scofield,1922,2008
146138,Rich Little,1938,
12005,Paola Borboni,1900,1995
27745,Robert C. Cooper,1968,
938880,William Black,1951,
69579,James Isaac,1960,2012
82094,Tim Pocock,1985,
7520,Jeanette Nolan,1911,1998
49949,Steve Binder,,
50266,Shemar Moore,1970,
39950,Tony Britton,1924,
1138328,Chad Crawford Kinkle,,
77264,Ashlie Atkinson,1977,
152416,Murray Bartlett,1971,
105159,Alexandra Bastedo,1946,
6437,Ben Shenkman,1968,
56890,Malcolm McDowell,1943,
1665,Eddie Marsan,1968,
41555,Melissa Sagemiller,1974,
3111,Alexandre Rockwell,,
1276866,Melissa Drigeard,,
11430,Jim Handley,,
60255,Jake T. Austin,1994,
39884,Jacques Frantz,1947,
853,Alan Heim,1936,
30426,Leonard Whiting,1950,
231054,Lindsay Shaw,1989,
114020,Katie Volding,1989,
27727,Marissa Ribisi,1974,
18792,Delroy Lindo,1952,
228136,Karel Heřmánek Sr.,1947,
54168,Anne Marivin,1974,
67792,Massimo Troisi,1953,1994
223051,Laura Hope Crews,1879,1942
212225,Kim Kardashian,1980,
74065,Robert Duncan McNeill,1964,
12545,Joe Marinelli,1957,
27008,Chelsea Field,1957,
71659,Charles Gunning,1951,2002
115077,Mickey Simpson,1913,1985
437833,Patricia Riggen,1970,
10486,Chelcie Ross,1942,
52400,Dirk Martens,1964,
77860,Jacques Gamblin,1957,
81927,Rimi Sen,1981,
59215,Jordi Caballero,1965,
10774,Anne Bancroft,1931,2005
220833,Samuel Tourneux,,
4095,David Lewis,1976,
84213,Bill Farmer,1952,
12139,Lolita Davidovich,1961,
80417,Sarah-Jane Potts,1976,
166598,Franklin Cover,1928,2006
111691,Hidetaka Yoshioka,1970,
2979,Michael Higgins,1920,2008
44700,Anthony Sharp,1915,1984
20899,Peter Riegert,1947,
228878,Andreu Buenafuente,1965,
8631,Nancy Olson,1928,
177596,Patrick Pearson,1956,
52313,Eileen Essell,1922,
19610,Michael Crawford,1942,
16935,Geena Davis,1956,
41226,Cyd Charisse,1921,2008
675,Christian Ulmen,1975,
455033,Matt Shively,1990,
61856,Mykel Shannon Jenkins,1969,
23496,Amelia Warner,1982,
70558,Mark Jones,1953,
7166,Kevin Pollak,1957,
57922,William Peter Blatty,1928,
86668,Nina Ruslanova,1945,
131170,Robert Wall,1939,
15232,Ty Burrell,1967,
5528,William Moseley,1987,
155403,Paul Vogt,1964,
94798,Lincoln Lewis,1987,
14577,Edith Atwater,1911,1986
168752,Robert Clark,1987,
20652,Cecilia Cheung,1980,
10138,Brian Haley,1963,
72344,Asger Leth,,
8,Lee Unkrich,1967,
55493,Brady Corbet,1988,
26971,Andrew Waller,,
20196,Boyd Banks,1964,
41217,Tom Bosley,1927,2010
56730,Cole Sprouse,1992,
2436,Charles Ruggles,1886,1973
65301,Phil Daniels,1958,
57404,Travis Wester,1977,
236947,Shirley Bousquet,1976,
8338,Jodelle Ferland,1994,
74290,Travis Van Winkle,1982,
93149,Brian Peck,1930,
73128,Skylar Astin,1987,
62168,Sasha Pieterse,1996,
43779,Gabrielle Lopes Benites,1994,
85979,Tiffany Mulheron,1984,
1193602,Gia Coppola,,
52474,Jason London,1972,
7674,Alexander Godunov,1949,1995
1179590,Scott Walker,,
135228,Jamie Croft,1981,
1296119,Na Hong-Jin,,
111454,Shishir Kurup,1961,
35031,Ken Berry,1933,
56897,Steve Cardenas,1974,
12536,Jack Thompson,1940,
1294764,Hwang In-Ho,,
177306,Adam Kassen,1974,
15577,Emily Barclay,1984,
220922,Samantha Weinstein,1995,
44188,Jon Cypher,1932,
32428,William Powell,1892,1984
39015,Eileen Brennan,1932,2013
87169,Steven E. Gordon,,
72567,Ron Ben-Yishai,1943,
7866,Robert Pastorelli,1954,2004
947207,Kirsten Olson,1991,
1038,Jodie Foster,1962,
21563,Corin Nemec,1971,
68278,Peter Mensah,1959,
113617,Alexandra Lamy,1971,
2632,Chris Rock,1965,
588565,Jean De Briac,1891,1970
1542,Willie Garson,1964,
164,Lior Ashkenazi,1968,
1213573,Taran Killam,1982,
593,Joanna Cassidy,1945,
52890,Richard Coyle,1972,
17292,Tom Wisdom,1973,
89102,Clarence Wilson,1876,1941
20472,Norah Jones,1979,
30501,Sean McClory,1924,2003
48012,Jason Gedrick,1965,
32291,Sandra Taylor,1966,
101017,Johann Urb,1977,
37995,Bo Derek,1956,
1054884,Eucir de Souza,1970,
1100,Arnold Schwarzenegger,1947,
24203,Rhea Perlman,1948,
12224,Alec Mapa,1965,
175570,Challen Cates,1966,
13688,Karin Viard,1966,
56778,Stuart Townsend,1972,
86014,Jackie Shroff,1957,
1246719,Ben Ruedinger,1975,
1215283,Paul Soles,1930,
53887,Brandon Ratcliff,1998,
7804,Oliver Stokowski,1962,
184997,Oscar James,1942,
3712,Saul Rubinek,1948,
27396,Sônia Braga,1950,
109750,Conrad Coleby,1979,
21677,Barnaby Thompson,,
54813,Patrice Martinez,1963,
49929,William Self,1921,2010
49056,Martin Wuttke,1962,
23628,Eriq La Salle,1962,
65353,Chien-lien Wu,1938,
129437,Shani Wallis,1933,
106102,Henry Corden,1920,2005
61778,Samantha Noble,1984,
93211,David Murray,1970,
11856,Daniel Day-Lewis,1957,
9089,Margaret Livingston,1900,1984
64730,Todd Caldecott,1969,
22,Barry Humphries,1934,
65531,Eric Goldberg,,
127646,Madlyn Rhue,1935,2003
26055,Virginia Hey,1952,
61535,Steven Michael Quezada,1963,
3713,Frances Fisher,1952,
136532,Matt Smith,1982,
156590,Currie Graham,1967,
97330,Norman Kaye,1927,2007
66717,Anthony Wong,1961,
120689,Yuriko Yoshitaka,1988,
113228,Tinarie Van Wyk-Loots,1980,
61855,Eyal Podell,1975,
14500,Jean Simmons,1929,2010
31309,Hugh Hefner,1926,
41505,Faith Prince,1957,
1167364,Banjong Pisanthanakun,,
59251,Victor Rasuk,1984,
3849,Tage Danielsson,1928,1985
179786,Edmond Stevens,1954,
46920,Sam Lloyd,1963,
1070996,John Carter,1927,
49326,Jonathan LaPaglia,1969,
3360,Joan Fontaine,1917,2013
127558,Andrea Riseborough,1981,
148996,Brittany Ashton Holmes,1989,
78562,Phil Traill,1973,
70221,Christian Carion,1963,
7314,Nick Park,1958,
109524,Seth Peterson,1970,
162052,John Achorn,1946,
23429,Adam Godley,1964,
160111,Saffron Henderson,1965,
74611,Tracee Ellis Ross,1972,
56825,Sarah Carter,1980,
20748,Lou Myers,1945,2013
2437,Edward Everett Horton,1886,1970
124136,Devon,1977,
101652,Jennifer Runyon,1960,
84439,Julien Leclercq,,
11367,Bradley Whitford,1959,
19590,Takashi Naitô,1955,
172984,Don MacKinnon,,
152638,Gene Borkan,1947,
2956,Amanda Peet,1972,
1895,Carl Reiner,1922,
1128,Agnieszka Holland,1948,
12324,Otto Wernicke,1893,1965
6384,Keanu Reeves,1964,
118490,Meredith Vieira,1953,
428406,Börje Mellvig,1911,1998
145093,Shawn Dou,1988,
84118,Shay Roundtree,1977,
10174,Bernard Horsfall,1930,2013
177114,Katherine Kendall,1969,
83859,Leonard Roberts,1972,
59568,Fredro Starr,1971,
60688,Micheline Dax,1924,2014
114837,Russell Waters,1908,
78869,Shawn Yue,1981,
74616,Damani Roberts,1996,
27392,Enrico Lo Verso,1964,
1707,Stuart Beattie,,
54502,Cassie Ventura,1986,
57854,Cheryl Hines,1965,
57354,Debralee Scott,1953,2005
19260,Terrence Mann,1951,
35701,Dave Sheridan,1969,
87400,Brian Bosworth,1965,
45124,Glen Hansard,1970,
141706,Chuck Sheetz,,
39098,Henri Virlojeux,1924,1995
29490,Sharon Tate,1943,1969
84952,Olesya Rulin,1986,
4098,Edie Adams,1927,2008
2556,Amy Robinson,1948,
89729,Joseph Crehan,1883,1966
106346,Gigi Reder,1928,1998
454818,Alejandro Brugués,1976,
81867,Michael Berresse,1964,
115904,Kim In-kwon,1978,
182287,John Barrowman,1967,
83313,Melanie Mayron,1952,
71565,Heather Kafka,1972,
30238,Frank Jenks,1902,1962
930708,Malik Bendjelloul,,
79574,Park Won-sang,1970,
116691,Marcia DeBonis,1960,
12644,Mitch Pileggi,1952,
93491,Will Poulter,1993,
45625,Yvonne Catterfeld,1979,
69070,Lance Kerwin,1960,
49025,Samuel Le Bihan,1965,
65127,Adamo P. Cultraro,,
49824,Kathryn Erbe,1965,
159850,Jack Gwaltney,1960,
96922,Rain Phoenix,1972,
45588,Clare Higgins,1955,
66221,Tyne Daly,1946,
87565,Savage Steve Holland,,
2211,Gerald R. Molen,1935,
12819,Bernard Archard,1922,2008
9094,Arthur Housman,1889,1942
8500,John Ford,1894,1973
11050,Henrik Lundström,1983,
17522,Cécile De France,1975,
156294,Paolo Seganti,1965,
558928,Max Charles,2003,
179566,Adam Carl,1971,
97621,Brinke Stevens,1954,
55757,Enzo Tarascio,1919,
84714,Juan José Campanella,1959,
1176212,René Sampaio,,
5658,Michael Gambon,1940,
215823,Shane Richie,1964,
1414,Goro Miyazaki,,
1058750,Jean-Rene Ouellet,1947,
8658,Ed O'Ross,1946,
1920,Winona Ryder,1971,
18980,Katey Sagal,1954,
12520,Silvana Mangano,1930,1989
1217648,Chris Diamantopoulos,1975,
225,Ashton Holmes,1978,
212218,Mark Saul,1985,
5341,Richard Burton,1925,1984
73641,Christiane Amanpour,1958,
8637,Hedda Hopper,1885,1966
572043,Mini Yang,1986,
52414,Cameron Bright,1993,
40009,Matt Frewer,1958,
62553,Samantha Smith,1969,
152711,Liam Dunn,1916,1976
50235,Michael C. Gwynne,1942,
22969,Jane Asher,1946,
2247,George Harris,1949,
86542,David Packer,1962,
7673,Bonnie Bedelia,1948,
1103919,William Mang,1954,
78023,Michael Herz,,
66528,Finesse Mitchell,1972,
63564,Nels Lennarson,1972,
426570,René Lavan,1968,
27995,Barbara Crampton,1958,
1788,Nicholas Meyer,1945,
17755,Beulah Bondi,1888,1981
1038379,Robert Kazinsky,1983,
583687,Reem Kherici,1983,
1655,Albert Rémy,1911,1967
56732,Fernanda Romero,1983,
44823,Monte Landis,1933,
16528,Al Silvani,1910,1996
20160,Ruth Attaway,1910,1987
2245,Yvan Attal,1965,
30987,George Mitchell,1905,1972
10055,Fernanda Montenegro,1929,
12691,Peter Eyre,1942,
232396,Max Irons,1985,
156603,Marlene Warfield,1940,
2518,Gregg Henry,1952,
159985,Haley Hudson,1986,
38664,Sullivan Stapleton,1977,
1297123,Kenichi Shimizu,,
728,Kelly Bishop,1944,
36169,Cheryl Ladd,1951,
80111,Daphne Ashbrook,1963,
89975,Brandi Williams,1982,
1340711,Oh San-ha,1982,
12295,Perry Lopez,1929,2008
8558,Joe Alves,1936,
130566,Kevin Jonas,1987,
12329,Vittorio De Sica,1901,1974
12153,Torben Meyer,1884,1975
129941,Alan Shapiro,,
44936,Ginger Lynn Allen,1962,
11073,Lara Harris,1962,
13022,Tom Berenger,1949,
23385,Martin Combes,1995,
5567,Romolo Valli,1925,1980
15413,Richard Dysart,1929,
41530,Nick Love,1969,
10586,Richard Lester,1932,
8224,Alec McCowen,1925,
114809,Leah Ayres,1957,
10707,Terry Jones,1942,
88619,Shenae Grimes,1989,
70834,Barbara Bosson,1939,
119232,Tom Noonan,1951,
58277,Kathy Ireland,1963,
17773,Gabrielle Union,1972,
310646,Christian Gazio,1954,
195331,Tony Gardner,1964,
40056,Inger Stevens,1934,1970
21152,Nesbitt Blaisdell,1928,
13952,Sam Melville,1936,1989
6610,Walter Gotell,1924,1997
61175,John Whitesell,,
109154,Hervé de Crécy,,
46099,William Prince,1913,1996
240843,Chris Berkeley,,
33299,Don Shanks,1950,
821,Beverly D'Angelo,1951,
582952,Kya Haywood,2001,
8442,Lyndsey Marshal,1978,
10943,Francis Lawrence,1970,
3636,Paul Newman,1925,2008
72095,Lee Pace,1979,
15746,Barbara Babcock,1937,
6752,Željko Ivanek,1957,
37046,Dania Ramirez,1979,
45447,Jean-Paul Muel,1944,
14521,William Roberts,1913,1997
55582,James Francis Ginty,1980,
11084,Kelly McGillis,1957,
13633,Mark Addy,1964,
68849,Shon Greenblatt,1967,
11076,David Hyde Pierce,1959,
119241,Junichi Okada,1980,
12323,Inge Landgut,1922,1986
8949,Peter Fonda,1940,
15375,Janet MacLachlan,1933,
9251,Marc Shaiman,1959,
179625,Mark Venturini,1961,1996
12646,Terry O'Quinn,1952,
945302,Jon Ted Wynne,1959,
135856,Loïc Pichon,1943,
1061552,Michael Been,1950,
70520,Shane Meadows,1972,
10169,Telly Savalas,1922,1994
20556,Bertrand Tavernier,1941,
82809,Annabelle Wallis,1984,
73937,Judith Godrèche,1972,
19181,Rory Calhoun,1922,1999
10558,Janet Margolin,1943,1993
89895,Mona Washbourne,1903,1988
3981,Jenette Goldstein,1960,
25950,Jean-Paul Rappeneau,1932,
195936,Joan Croydon,1908,1985
6178,Roy Thinnes,1938,
16785,Peter Webber,,
118814,Robert Tinkler,1973,
3010,Tony Ganios,1959,
64222,Mark Herrier,1954,
14320,Jack Thibeau,1946,
1170,Michael P. Moran,1944,2004
1115122,Brandon Soo Hoo,1995,
1057972,Oskar Rodriguez,1986,
135746,Luana Piovani,1976,
1232365,Andy Pessoa,1995,
12452,Shirley Douglas,1934,
52776,Dagmara Domińczyk,1976,
39951,Denis Carey,1909,1986
97555,Roel Reiné,1969,
543204,Susan Sullivan,1942,
14068,Felice Orlandi,1924,2003
554934,Yuri Lowenthal,1971,
39491,Olga Georges-Picot,1940,1997
28031,Ramsey Faragallah,1964,
157660,Paddi Edwards,1931,1999
57167,Jere Burns,1954,
931892,James Young,1980,
11844,Holly Palance,1950,
167195,Theo Greenly,1985,
30907,Susumu Fujita,1912,1991
81051,Tahar Rahim,1981,
41378,Kerry Conran,1964,
1292047,Lila Lucchetti,1985,
95789,Georgina Cates,1975,
9986,Anne-Marie Martin,1957,
44847,David Anspaugh,1946,
936924,John S. Davies,1953,
63695,Tomoka Kurotani,1975,
235820,Christopher Spencer,,
212080,Ruben Alves,,
227782,Leung Kar-Yan,1949,
24367,John Forsythe,1918,2010
55850,Gene Bervoets,1956,
9084,Herman Bing,1889,1947
240150,Derek Yee Tung-Sing,1957,
86273,Lisa Rotondi,1972,
9238,Amerigo Fontani,1955,
45453,Eleanor Bron,1938,
84754,Gonzalo Menendez,1971,
9778,Ice Cube,1969,
76546,Ricky Schroder,1970,
1496,Tod Browning,1880,1962
80419,Kellie Bright,1976,
26087,Amanda Tapping,1965,
142844,Debby Bishop,1981,
1956,Cherry Jones,1956,
44516,Bernhard Schütz,1959,
9963,Jacques Ledoux,1921,1988
24366,Philippe Noiret,1930,2006
20699,Anamaria Marinca,1978,
21416,William Devane,1939,
9556,David Barrett,,
30865,Lou Cutell,1930,
1109734,Diederick Koopal,,
68770,Mark Rosman,,
135855,Jim Norton,1968,
1216179,Wayne Wilderson,1966,
85142,Paul Ben-Victor,1965,
57138,Tony Bill,1940,
114674,Glynn Turman,1947,
677,Moritz Bleibtreu,1971,
21370,Roger Donaldson,1945,
25089,Tomer Sisley,1974,
87310,Julia Jones,1981,
172103,Victoria Dillard,1969,
168632,Donal Donnelly,1931,2010
26071,Camille Coduri,1965,
156910,Karl Wiedergott,1969,
59646,Kinka Usher,,
111513,Yvette Nicole Brown,1971,
108952,Mike Disa,,
2419,Jean-Pierre Jeunet,1953,
113563,Rhys Coiro,1979,
20243,Roger Ashton-Griffiths,1957,
283444,Tony Robbins,1960,
1073360,Kwon Sang-Woo,1976,
9705,Takahiro Sakurai,1974,
30017,Charles Middleton,1874,1949
37939,Yeom Jeong-Ah,1972,
1020745,Gérald Thomassin,1974,
31093,Yvette Kaplan,,
77895,Peggy Wood,1892,1978
207401,Leven Rambin,1990,
12149,Richard Widmark,1914,2008
56141,Irvin S. Yeaworth Jr.,1926,2004
71010,Tom Conti,1941,
58822,Danny Steinmann,1942,
98523,Cathy Podewell,1964,
96066,Liam Hemsworth,1990,
556829,Chrissie Chau,1985,
64872,Larry Roberts,1926,1992
112144,Freddie Joe Farnsworth,1968,
12073,Mike Myers,1963,
78041,Kirk Cameron,1970,
928915,David Gelb,1983,
44638,Herb Andress,1935,2004
37713,Taliesin Jaffe,1977,
20156,"Sammy Davis, Jr.",1925,1990
1169885,Vito Antuofermo,1953,
10027,Finlay Currie,1878,1968
27738,Chris Hardwick,1971,
16142,Kazuchika Kise,,
52405,Michael Hoffman,1956,
20645,Mageina Tovah,1979,
21366,Roma Maffia,1958,
75037,Laura Bailey,1972,
134423,Timothy Omundson,1969,
536,Jorja Fox,1968,
61649,Pras,1972,
53336,Brandon T. Jackson,1984,
210160,Ira Glass,1959,
12217,Jay Mohr,1970,
693,Roshan Seth,1942,
228134,Rupert Sanders,,
74058,Charles Ferguson,1955,
72985,Ramón Rodríguez,1979,
6161,Jennifer Connelly,1970,
82179,Arthur Napiontek,1987,
164944,Stephanie Hodge,1979,
33656,Heather Matarazzo,1982,
12726,Trevor Howard,1913,1988
15370,Gretchen Mol,1972,
210824,Kristen Connolly,1980,
14979,Fortunio Bonanova,1895,1969
29579,Charles Lane,1905,2007
61059,Roberto Sosa,1970,
69010,Brad Davis,1949,1991
140230,Niall Tóibín,1929,
221840,Sara Canning,1987,
51583,Mitchel Musso,1991,
68928,E. Max Frye,,
44104,Milena Vukotic,1938,
222882,Dylan Vox,1978,
1582,James Duval,1972,
19131,Marsha Mason,1942,
13731,Nicolas Coster,1934,
6036,Marcia Wallace,1942,2013
50739,Enzo G. Castellari,1938,
21832,Jasmin Gerat,1978,
8786,Ayelet Zurer,1969,
1222781,Peter Shin,,
119447,Shing Fui-On,1955,2009
937349,Dilek Serbest,1981,
1194331,Alberto Rodríguez,,
11077,John de Lancie,1948,
74115,Constance Dollé,1974,
74192,Stephen Fung,1974,
15488,Ken Loach,1936,
34294,Edward Gargan,1902,1964
37029,Peter Kent,1957,
14949,Del Henney,1938,
101582,Sandra Peabody,1952,
21166,James Haven,1973,
10341,Britt Ekland,1942,
1250,Alexander Armstrong,1970,
165584,James Almanzar,1934,2002
193048,Abdul Salaam El Razzac,1944,
17597,Juan Carlos Fresnadillo,1967,
29236,Anna Maxwell Martin,1977,
724,Cynthia Rhodes,1956,
989,P. H. Moriarty,1939,
28412,Rebecca De Mornay,1959,
9126,Edward Fox,1937,
13283,Akira Emoto,1948,
1846,André Hennicke,1959,
1046143,Caity Lotz,1986,
6648,Ingmar Bergman,1918,2007
78351,Kazushige Nagashima,1966,
23708,Lou Jacobi,1913,2009
21806,Richard Rush,1929,
29466,Russell Yuen,1965,
219174,Dina Eastwood,1965,
1261683,Mitch Ryan,1987,
11040,Gustaf Hammarsten,1967,
105173,Rebecca Budig,1973,
7904,Billy Crystal,1948,
29009,Ken Kwapis,1957,
84342,Michael Mantenuto,1981,
24589,Paul Mercurio,1963,
96087,Jeremy Rawle,,
222130,Eloise Mumford,1986,
120035,Jimmie Dundee,1900,1953
68704,Naoto Takenaka,1956,
30149,Mikael Salomon,1955,
24421,Jean Rochefort,1930,
19548,Susan Blu,1948,
37018,Petr Vančura,1984,
218689,Scott Neal,1978,
54734,Evan Goldberg,,
4719,Ahmir-Khalib Thompson,1971,
10598,Victor Spinetti,1933,2012
55549,Liz Torres,1947,
32386,Lee Curreri,1961,
15737,Helen McCrory,1968,
16870,Celso Bugallo,1947,
69763,Nancy Kovack,1935,
17695,Bill Macy,1922,
76226,Lexi Ainsworth,1992,
20497,Fergie,1975,
55841,Ron O'Neal,1937,2004
105298,George Chuvalo,1937,
24045,Joseph Gordon-Levitt,1981,
7664,Joseph Cotten,1905,1994
119904,Matt Berry,1974,
60278,Maria Bamford,1970,
58501,Stephen Greif,1944,
933160,Suraj Sharma,1993,
26044,Bill Erwin,1914,2010
943955,Romeo,1989,
108486,Stephen Reynolds,,
70688,Kim Hee-sun,1977,
1228048,Julie Hayek,1960,
169893,Amick Byram,1955,
119866,Jimmy Workman,1980,
74383,Lina Leandersson,1995,
38570,Ken Jenkins,1940,
7368,Ernesto Gómez Cruz,1933,
8482,Robert Mulligan,1925,2008
21659,Michel Muller,1966,
14062,Don Gordon,1926,
164556,Peter Mochrie,1959,
17485,Oliver Platt,1960,
39443,Jacques Rispal,1923,1986
39256,Ji-Eun Lim,1975,
218269,Simone Lahbib,1965,
2125,David Manners,1901,1998
95825,Randall Slavin,1969,
2393,Marina Sirtis,1955,
66203,Moustapha Akkad,1930,2005
46300,Alexander Nathan Etel,1994,
36745,Mavie Hörbiger,1979,
77120,Steve Austin,1964,
159456,Marc Vann,1954,
88791,Hans Teeuwen,1967,
3094,Talia Shire,1946,
4730,Emmy Rossum,1986,
20091,Kristina Malota,1990,
70564,Patricia Owens,1925,2000
108535,Jung Ryeo-won,1981,
206505,Garrett Ryan,1999,
632849,Aleksandr Peskov,1965,
40618,Eileen Heckart,1919,2001
52605,Eva Longoria,1975,
85203,Damian Lee,,
119252,Aron Tomori,1997,
7463,Grant Monohon,1984,
84080,Newell Alexander,1935,
60722,Nathaniel Arcand,1971,
10502,Lynn-Holly Johnson,1958,
4250,Michael Lerner,1941,
4885,Emmanuelle Béart,1963,
70177,Charlie Rose,1942,
17917,Lillo Brancato,1976,
38526,Rémy Girard,1950,
112099,Lou Rawls,1933,2006
83987,Beverly Garland,1926,2008
1355189,Philip Hoffman,1954,
62865,Brittany Tiplady,1991,
24362,Kevin Michael Richardson,1964,
21911,Shu Qi,1976,
13309,Oprah Winfrey,1954,
77266,Katie Lyons,1981,
1072128,Yoshihiro Ueda,,
14343,Rene Russo,1954,
71128,Ashley Scott,1977,
81681,Denis O'Hare,1962,
10871,Natasha Lyonne,1979,
35155,John Gray,,
154073,Carmen Filpi,1923,2003
54812,Chevy Chase,1943,
172734,Don Yesso,1954,
10965,Chris Columbus,1958,
11785,James Canning,1946,
164712,Jerry Fujikawa,1912,1983
14999,George A. Romero,1940,
68842,John Cho,1972,
47820,Benoît Poelvoorde,1964,
84440,Marie Guillard,1972,
30778,Tom Tryon,1926,1991
17190,Erik Per Sullivan,1991,
52762,Pavel Lychnikoff,1967,
587701,Ian Novick,1982,
670,Ben Burtt,1948,
583111,Michele Boyd,1980,
85716,Robert C. Ramirez,,
2765,Nicholas Ray,1911,1979
1086408,Sean Garrity,,
15189,Michelangelo Antonioni,1912,2007
6431,Darren Aronofsky,1969,
15371,Steven Schub,1967,
